Country;Localite;Category;Value;Date;Sources;Link
Sierra Leone;Pujehun;Deaths;21;12/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-169.pdf
Sierra Leone;Tonkolili;Deaths;85;12/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-169.pdf
Sierra Leone;Western Rural;Deaths;109;12/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-169.pdf
Sierra Leone;Western Urban (Freetown);Deaths;119;12/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-169.pdf
Sierra Leone;Bo;Deaths;113;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Bombali;Deaths;202;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Bonthe;Deaths;3;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Kailahun;Deaths;267;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Kambia;Deaths;29;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Kenema;Deaths;262;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Koinadugu;Deaths;52;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Kono;Deaths;41;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Moyamba;Deaths;64;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;National;Deaths;1545;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Port Loko;Deaths;173;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Pujehun;Deaths;21;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Tonkolili;Deaths;86;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Western Rural;Deaths;111;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Western Urban (Freetown);Deaths;121;13/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-170.pdf
Sierra Leone;Bo;Deaths;115;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Bombali;Deaths;203;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Bonthe;Deaths;3;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Kailahun;Deaths;267;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Kambia;Deaths;29;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Kenema;Deaths;262;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Koinadugu;Deaths;52;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Kono;Deaths;41;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Moyamba;Deaths;65;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;National;Deaths;1561;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Port Loko;Deaths;175;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Pujehun;Deaths;21;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Tonkolili;Deaths;87;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Western Rural;Deaths;115;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Western Urban (Freetown);Deaths;126;14/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-171.pdf
Sierra Leone;Bo;Deaths;116;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Bombali;Deaths;204;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Bonthe;Deaths;4;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Kailahun;Deaths;267;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Kambia;Deaths;29;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Kenema;Deaths;263;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Koinadugu;Deaths;52;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Kono;Deaths;41;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Moyamba;Deaths;65;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;National;Deaths;1571;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Port Loko;Deaths;177;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Pujehun;Deaths;21;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Tonkolili;Deaths;87;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Western Rural;Deaths;117;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Western Urban (Freetown);Deaths;128;15/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-172.pdf
Sierra Leone;Bo;Deaths;117;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Bombali;Deaths;206;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Bonthe;Deaths;4;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Kailahun;Deaths;267;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Kambia;Deaths;30;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Kenema;Deaths;264;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Koinadugu;Deaths;52;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Kono;Deaths;42;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Moyamba;Deaths;66;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;National;Deaths;1588;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Port Loko;Deaths;180;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Pujehun;Deaths;21;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Tonkolili;Deaths;89;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Western Rural;Deaths;120;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Western Urban (Freetown);Deaths;130;16/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-173.pdf
Sierra Leone;Bo;Deaths;117;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Bombali;Deaths;208;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Bonthe;Deaths;4;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Kailahun;Deaths;267;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Kambia;Deaths;30;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Kenema;Deaths;264;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Koinadugu;Deaths;53;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Kono;Deaths;43;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Moyamba;Deaths;67;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;National;Deaths;1598;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Port Loko;Deaths;183;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Pujehun;Deaths;21;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Tonkolili;Deaths;89;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Western Rural;Deaths;120;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Western Urban (Freetown);Deaths;132;17/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-174.pdf
Sierra Leone;Bo;Deaths;117;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Bombali;Deaths;208;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Bonthe;Deaths;4;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Kailahun;Deaths;267;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Kambia;Deaths;31;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Kenema;Deaths;265;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Koinadugu;Deaths;53;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Kono;Deaths;44;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Moyamba;Deaths;67;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;National;Deaths;1606;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Port Loko;Deaths;183;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Pujehun;Deaths;21;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Tonkolili;Deaths;93;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Western Rural;Deaths;120;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Western Urban (Freetown);Deaths;133;18/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-175.pdf
Sierra Leone;Bo;Deaths;117;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Bombali;Deaths;210;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Bonthe;Deaths;4;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Kailahun;Deaths;267;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Kambia;Deaths;32;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Kenema;Deaths;265;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Koinadugu;Deaths;54;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Kono;Deaths;44;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Moyamba;Deaths;67;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;National;Deaths;1615;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Port Loko;Deaths;184;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Pujehun;Deaths;21;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Tonkolili;Deaths;95;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Western Rural;Deaths;120;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Western Urban (Freetown);Deaths;135;19/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-176.pdf
Sierra Leone;Bo;Deaths;119;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Bombali;Deaths;216;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Bonthe;Deaths;4;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Kailahun;Deaths;267;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Kambia;Deaths;33;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Kenema;Deaths;266;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Koinadugu;Deaths;54;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Kono;Deaths;48;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Moyamba;Deaths;67;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;National;Deaths;1648;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Port Loko;Deaths;193;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Pujehun;Deaths;21;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Tonkolili;Deaths;95;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Western Rural;Deaths;120;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Western Urban (Freetown);Deaths;145;20/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-177.pdf
Sierra Leone;Bo;Deaths;119;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Bombali;Deaths;221;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Bonthe;Deaths;4;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Kailahun;Deaths;267;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Kambia;Deaths;33;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Kenema;Deaths;266;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Koinadugu;Deaths;54;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Kono;Deaths;48;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Moyamba;Deaths;67;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;National;Deaths;1669;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Port Loko;Deaths;197;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Pujehun;Deaths;21;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Tonkolili;Deaths;95;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Western Rural;Deaths;126;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Western Urban (Freetown);Deaths;151;21/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-178.pdf
Sierra Leone;Bo;Deaths;119;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Bombali;Deaths;224;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Bonthe;Deaths;4;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Kailahun;Deaths;267;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Kambia;Deaths;33;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Kenema;Deaths;266;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Koinadugu;Deaths;54;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Kono;Deaths;48;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Moyamba;Deaths;67;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;National;Deaths;1699;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Port Loko;Deaths;199;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Pujehun;Deaths;21;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Tonkolili;Deaths;96;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Western Rural;Deaths;136;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Western Urban (Freetown);Deaths;165;22/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-179.pdf
Sierra Leone;Bo;Deaths;120;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Bombali;Deaths;226;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Bonthe;Deaths;4;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Kailahun;Deaths;267;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Kambia;Deaths;33;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Kenema;Deaths;266;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Koinadugu;Deaths;55;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Kono;Deaths;50;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Moyamba;Deaths;68;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;National;Deaths;1730;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Port Loko;Deaths;209;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
Sierra Leone;Pujehun;Deaths;21;23/11/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/11/Ebola-Situation-Report_Vol-180.pdf
